exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.024154520034789906,0.03799152374267578,1.5728535979169262,1.0,0.024154520034789906,0.0,0,4
0.04284027814865099,0.029825210571289062,0.6961955398094967,1.0,0.04284027814865099,0.0,0,3
0.2310682892799376,0.06965827941894531,0.30146187361327975,1.0,0.2310682892799376,0.0,3,1
0.29245141744613634,0.11707592010498047,0.400326047749601,1.0,0.29245141744613634,0.0,3,1
0.028384423255920277,0.019006729125976562,0.6696182957324045,1.0,0.028384423255920277,0.0,0,3
0.19855359792709337,0.0752401351928711,0.3789411825239169,1.0,0.19855359792709337,0.0,2,1
0.06636945009231554,0.00733184814453125,0.11047022589961393,1.0,0.06636945009231554,0.0,1,0
0.9637537360191344,1.2503700256347656,1.2973957753974825,1.0,0.9637537360191344,0.0,4,4
0.016424036026000843,0.010693550109863281,0.6510914913322373,1.0,0.016424036026000843,0.0,0,3
0.5665361046791075,0.18318843841552734,0.323348215413892,1.0,0.5665361046791075,0.0,4,1
0.018407022953033314,0.0836944580078125,4.546876386331685,1.0,0.018407022953033314,0.0,0,4
0.03141567707061754,0.003040313720703125,0.09677695991937318,1.0,0.03141567707061754,0.0,0,0
0.43577042818069445,0.28452110290527344,0.6529151234358089,1.0,0.43577042818069445,0.0,4,3
0.2259471774101256,0.2311687469482422,1.0231096913799402,1.0,0.2259471774101256,0.0,2,4
0.3326179146766661,0.2280559539794922,0.6856394196361391,1.0,0.3326179146766661,0.0,3,3
0.10549799203872667,0.046502113342285156,0.4407867149283273,1.0,0.10549799203872667,0.0,1,2
0.34405544996261583,0.22671127319335938,0.6589381834177985,1.0,0.34405544996261583,0.0,3,3
0.09948292970657335,0.3398456573486328,3.4161203168323806,1.0,0.09948292970657335,0.0,1,4
0.11964968442916857,0.030533790588378906,0.255193239614891,1.0,0.11964968442916857,0.0,1,1
0.42766383886337267,0.07722091674804688,0.1805645222501894,1.0,0.42766383886337267,0.0,4,0
0.2844932436943053,0.20895957946777344,0.7344975112741358,1.0,0.2844932436943053,0.0,3,3
0.14736262559890734,0.03224468231201172,0.21881180646017756,1.0,0.14736262559890734,0.0,2,1
0.37710181474685656,0.2925148010253906,0.7756918412650756,1.0,0.37710181474685656,0.0,3,3
0.052907383441924916,0.05730438232421875,1.0831074718922795,1.0,0.052907383441924916,0.0,0,4
0.06189898252487169,0.09464550018310547,1.5290315982993075,1.0,0.06189898252487169,0.0,1,4
0.323341405391693,0.2993030548095703,0.9256564418250028,1.0,0.323341405391693,0.0,3,3
0.34515980482101427,0.2779712677001953,0.8053407836533568,1.0,0.34515980482101427,0.0,3,3
